REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
Census Regions,New England,2013,40,0.621395,0.615189,117,44,X,168,19,20,368,176,59819
Census Regions,Mid-Atlantic,2013,40,1.36538,1.34569,678,331,X,718,123,79,1929,277,143347
Census Regions,East North Central,2013,40,0.958181,1.17847,402,205,X,426,110,75,1218,258,103354
Census Regions,West North Central,2013,40,0.530289,0.359025,63,43,X,103,18,8,235,134,65455
Census Regions,South Atlantic,2013,40,0.962448,1.04388,572,414,X,753,96,75,1910,364,182972
Census Regions,East South Central,2013,40,0.982797,1.17526,215,118,X,304,38,20,695,136,59136
Census Regions,West South Central,2013,40,2.17298,2.13328,529,379,X,627,110,58,1703,207,79830
Census Regions,Mountain,2013,40,0.822741,0.866895,240,174,X,341,66,91,912,216,105203
Census Regions,Pacific,2013,40,1.26543,1.27684,158,132,X,329,58,30,707,192,55371
Census Regions,New England,2013,41,0.654441,0.644258,126,39,X,195,15,16,391,180,60690
Census Regions,Mid-Atlantic,2013,41,1.44546,1.28686,685,288,X,624,129,79,1805,281,140264
Census Regions,East North Central,2013,41,1.08291,1.26874,472,240,X,455,98,89,1354,270,106720
Census Regions,West North Central,2013,41,0.776213,0.49039,97,56,X,123,21,26,323,137,65866
Census Regions,South Atlantic,2013,41,1.05477,1.11113,594,392,X,770,113,53,1922,357,172977
Census Regions,East South Central,2013,41,1.02987,1.25946,223,137,X,312,56,41,769,138,61058
Census Regions,West South Central,2013,41,2.2602,2.26947,591,428,X,690,148,92,1949,219,85879
Census Regions,Mountain,2013,41,0.918289,0.980571,274,206,X,394,104,96,1074,217,109528
Census Regions,Pacific,2013,41,1.44972,1.45335,214,138,X,362,78,41,833,191,57316
Census Regions,New England,2013,42,0.741983,0.734524,138,38,X,206,17,22,421,179,57316
Census Regions,Mid-Atlantic,2013,42,1.60624,1.36502,816,261,X,614,127,69,1887,293,138240
Census Regions,East North Central,2013,42,1.04223,1.27616,446,224,X,484,119,84,1357,268,106335
Census Regions,West North Central,2013,42,0.629885,0.41108,72,54,X,115,17,17,275,142,66897
Census Regions,South Atlantic,2013,42,1.04732,1.15415,612,448,X,770,146,75,2051,370,177707
Census Regions,East South Central,2013,42,1.16279,1.52183,272,183,X,366,75,50,946,140,62162
Census Regions,West South Central,2013,42,2.47656,2.43705,601,477,X,663,139,72,1952,218,80097
Census Regions,Mountain,2013,42,0.903924,0.93565,292,192,X,333,83,80,980,215,104740
Census Regions,Pacific,2013,42,1.4641,1.44712,234,133,X,329,62,31,789,193,54522
Census Regions,New England,2013,43,0.80209,0.687364,164,33,X,163,18,13,391,171,56884
Census Regions,Mid-Atlantic,2013,43,1.44236,1.50374,903,357,X,713,129,70,2172,294,144440
Census Regions,East North Central,2013,43,1.11344,1.36012,482,230,X,532,121,90,1455,269,106976
Census Regions,West North Central,2013,43,0.92922,0.535598,90,82,X,150,28,19,369,144,68895
Census Regions,South Atlantic,2013,43,1.15619,1.26666,728,501,X,837,141,86,2293,370,181027
Census Regions,East South Central,2013,43,1.62754,1.95139,377,220,X,530,58,41,1226,138,62827
Census Regions,West South Central,2013,43,2.42761,2.49303,639,527,X,807,151,59,2183,222,87564
Census Regions,Mountain,2013,43,0.900193,0.975149,335,178,X,412,76,93,1094,223,112188
Census Regions,Pacific,2013,43,1.50435,1.49345,212,164,X,340,94,43,853,196,57116
Census Regions,New England,2013,44,0.905562,0.722909,142,27,X,210,12,12,403,167,55747
Census Regions,Mid-Atlantic,2013,44,1.68186,1.58865,935,321,X,773,139,68,2236,297,140748
Census Regions,East North Central,2013,44,1.15992,1.42197,533,233,X,526,125,93,1510,271,106191
Census Regions,West North Central,2013,44,0.929067,0.585974,109,71,X,151,23,27,381,138,65020
Census Regions,South Atlantic,2013,44,1.1776,1.31741,683,566,X,888,164,80,2381,374,180734
Census Regions,East South Central,2013,44,1.67559,2.00329,367,226,X,556,66,28,1243,141,62048
Census Regions,West South Central,2013,44,2.5417,2.57671,682,471,X,738,173,84,2148,220,83362
Census Regions,Mountain,2013,44,0.921509,1.02022,377,253,X,412,129,95,1266,220,124091
Census Regions,Pacific,2013,44,1.66655,1.65029,217,186,X,388,99,44,934,200,56596
Census Regions,New England,2013,45,0.955454,0.775028,128,44,X,210,27,25,434,166,55998
Census Regions,Mid-Atlantic,2013,45,1.49518,1.62635,1041,315,X,743,111,58,2268,297,139453
Census Regions,East North Central,2013,45,1.24447,1.47703,529,257,X,545,145,82,1558,266,105482
Census Regions,West North Central,2013,45,0.886887,0.581159,104,85,X,161,23,13,386,142,66419
Census Regions,South Atlantic,2013,45,1.34685,1.40469,815,575,X,892,173,80,2535,369,180467
Census Regions,East South Central,2013,45,1.86075,2.26746,477,246,X,660,82,43,1508,145,66506
Census Regions,West South Central,2013,45,2.96446,2.9654,699,530,X,893,170,66,2358,199,79517
Census Regions,Mountain,2013,45,1.00019,1.08284,385,275,X,475,122,122,1379,224,127350
Census Regions,Pacific,2013,45,1.86114,1.8594,256,184,X,483,100,49,1072,209,57653
Census Regions,New England,2013,46,0.851659,0.794038,165,70,X,162,30,13,440,171,55413
Census Regions,Mid-Atlantic,2013,46,1.35597,1.66225,1087,252,X,736,120,81,2276,292,136923
Census Regions,East North Central,2013,46,1.24703,1.47932,565,275,X,520,122,95,1577,273,106603
Census Regions,West North Central,2013,46,0.743851,0.517644,84,63,X,145,21,15,328,142,63364
Census Regions,South Atlantic,2013,46,1.34934,1.45159,811,592,X,953,170,84,2610,378,179803
Census Regions,East South Central,2013,46,1.93941,2.3727,479,311,X,602,97,59,1548,147,65242
Census Regions,West South Central,2013,46,3.34954,3.27097,801,740,X,1025,241,97,2904,221,88781
Census Regions,Mountain,2013,46,1.00718,1.05355,365,256,X,452,101,90,1264,221,119975
Census Regions,Pacific,2013,46,1.87117,1.85315,286,157,X,405,88,44,980,209,52883
Census Regions,New England,2013,47,0.692049,0.709011,145,42,X,153,28,17,385,160,54301
Census Regions,Mid-Atlantic,2013,47,1.53496,1.77032,1167,319,X,722,116,71,2395,292,135286
Census Regions,East North Central,2013,47,1.29533,1.54487,550,261,X,561,121,72,1565,272,101303
Census Regions,West North Central,2013,47,0.834038,0.587506,86,83,X,150,23,23,365,144,62127
Census Regions,South Atlantic,2013,47,1.50153,1.58688,852,703,X,1114,188,104,2961,372,186593
Census Regions,East South Central,2013,47,2.17066,2.53657,473,307,X,715,123,76,1694,143,66783
Census Regions,West South Central,2013,47,3.77478,3.56335,762,846,X,1177,230,74,3089,208,86688
Census Regions,Mountain,2013,47,1.23277,1.37465,542,356,X,594,153,105,1750,223,127305
Census Regions,Pacific,2013,47,1.75193,1.75193,258,171,X,393,101,41,964,198,55025
Census Regions,New England,2013,48,0.91993,0.932446,163,49,X,87,21,15,335,165,35927
Census Regions,Mid-Atlantic,2013,48,1.74202,2.15816,1244,299,X,648,104,66,2361,303,109399
Census Regions,East North Central,2013,48,1.75458,2.03603,535,272,X,463,122,92,1484,269,72887
Census Regions,West North Central,2013,48,1.1069,0.687899,92,94,X,105,27,17,335,145,48699
Census Regions,South Atlantic,2013,48,2.0215,2.00289,897,626,X,925,207,108,2763,374,137951
Census Regions,East South Central,2013,48,2.35817,2.74288,481,300,X,462,102,59,1404,141,51187
Census Regions,West South Central,2013,48,4.50636,4.35348,814,897,X,879,274,115,2979,219,68428
Census Regions,Mountain,2013,48,1.29356,1.47099,532,301,X,482,111,118,1544,227,104963
Census Regions,Pacific,2013,48,2.13074,2.11046,179,189,X,262,91,49,770,199,36485
Census Regions,New England,2013,49,0.825554,0.822261,153,65,X,161,29,32,440,162,53511
Census Regions,Mid-Atlantic,2013,49,1.73811,2.15433,1444,464,X,975,166,93,3142,314,145846
Census Regions,East North Central,2013,49,1.61136,1.95396,705,345,X,626,160,117,1953,271,99951
Census Regions,West North Central,2013,49,1.20032,0.733592,102,110,X,208,29,20,469,149,63932
Census Regions,South Atlantic,2013,49,1.88196,1.96211,941,966,X,1232,324,132,3595,375,183221
Census Regions,East South Central,2013,49,3.23984,3.70469,650,454,X,1016,143,93,2356,142,63595
Census Regions,West South Central,2013,49,5.09251,4.8646,855,1406,X,1349,453,180,4243,218,87222
Census Regions,Mountain,2013,49,1.51723,1.60389,436,396,X,523,150,134,1639,224,102189
Census Regions,Pacific,2013,49,1.94354,1.96206,263,169,X,489,98,64,1083,200,55197
Census Regions,New England,2013,50,1.06768,1.03107,199,68,X,194,30,18,509,155,49366
Census Regions,Mid-Atlantic,2013,50,1.61623,2.20991,1326,342,X,964,145,75,2852,306,129055
Census Regions,East North Central,2013,50,1.81616,2.15463,686,361,X,681,149,88,1965,273,91199
Census Regions,West North Central,2013,50,1.33643,0.850346,93,147,X,217,53,19,529,148,62210
Census Regions,South Atlantic,2013,50,1.93464,2.04995,907,873,X,1182,277,166,3405,384,166102
Census Regions,East South Central,2013,50,3.3464,3.58625,633,445,X,926,140,68,2212,141,61680
Census Regions,West South Central,2013,50,5.76492,5.65598,908,1565,X,1715,509,178,4875,223,86192
Census Regions,Mountain,2013,50,1.62576,1.74018,451,443,X,629,170,130,1823,223,104759
Census Regions,Pacific,2013,50,2.33509,2.35755,298,214,X,538,118,60,1228,201,52088
Census Regions,New England,2013,51,1.1724,1.14087,221,83,X,167,30,26,527,157,46193
Census Regions,Mid-Atlantic,2013,51,2.12123,2.56602,1399,543,X,1075,163,85,3265,292,127240
Census Regions,East North Central,2013,51,2.16027,2.5374,811,521,X,773,192,118,2415,273,95176
Census Regions,West North Central,2013,51,2.52626,1.44609,174,241,X,354,60,25,854,142,59056
Census Regions,South Atlantic,2013,51,2.61461,2.6683,1189,1186,X,1508,413,148,4444,378,166548
Census Regions,East South Central,2013,51,4.2605,4.22887,716,627,X,902,227,69,2541,138,60087
Census Regions,West South Central,2013,51,8.2451,7.28555,1044,2192,X,2178,714,185,6313,213,86651
Census Regions,Mountain,2013,51,2.23601,2.37017,661,836,X,1020,305,187,3009,221,126953
Census Regions,Pacific,2013,51,2.74397,2.82844,340,296,X,429,168,96,1329,195,46987
Census Regions,New England,2013,52,1.58812,1.73616,211,89,X,154,33,26,513,164,29548
Census Regions,Mid-Atlantic,2013,52,2.98638,3.34966,1556,694,X,1057,243,115,3665,293,109414
Census Regions,East North Central,2013,52,3.60578,4.05683,961,637,X,772,241,130,2741,274,67565
Census Regions,West North Central,2013,52,4.11832,2.42962,222,289,X,310,121,41,983,145,40459
Census Regions,South Atlantic,2013,52,3.82365,3.67578,1438,1486,X,1400,545,225,5094,373,138583
Census Regions,East South Central,2013,52,6.10222,5.63496,726,651,X,648,283,152,2460,133,43656
Census Regions,West South Central,2013,52,10.1134,9.65781,1502,2417,X,1873,902,297,6991,215,72387
Census Regions,Mountain,2013,52,3.64275,3.74775,848,910,X,900,326,218,3202,223,85438
Census Regions,Pacific,2013,52,4.57332,4.76546,350,326,X,371,180,112,1339,187,28098
Census Regions,New England,2014,1,1.60948,1.74458,214,111,X,118,36,30,509,158,29176
Census Regions,Mid-Atlantic,2014,1,3.30955,3.48248,1319,887,X,886,326,160,3578,295,102743
Census Regions,East North Central,2014,1,3.37328,3.91988,930,761,X,608,362,206,2867,270,73140
Census Regions,West North Central,2014,1,3.75801,2.22543,227,395,X,325,103,59,1109,148,49833
Census Regions,South Atlantic,2014,1,3.32483,3.58923,1226,2074,X,1288,782,318,5688,386,158474
Census Regions,East South Central,2014,1,5.71398,5.27186,846,807,X,673,332,180,2838,141,53833
Census Regions,West South Central,2014,1,8.68708,8.47275,1462,2592,X,1683,949,399,7085,220,83621
Census Regions,Mountain,2014,1,3.55654,3.50518,873,1038,X,724,433,250,3318,224,94660
Census Regions,Pacific,2014,1,4.65961,4.75618,391,470,X,421,232,148,1662,191,34944
Census Regions,New England,2014,2,1.39198,1.42247,199,165,X,228,66,31,689,162,48437
Census Regions,Mid-Atlantic,2014,2,2.77158,2.85378,1073,972,X,1056,372,186,3659,295,128216
Census Regions,East North Central,2014,2,2.82947,3.11293,808,700,X,636,342,165,2651,286,85161
Census Regions,West North Central,2014,2,2.86499,1.8381,234,330,X,333,116,49,1062,148,57777
Census Regions,South Atlantic,2014,2,2.65332,3.1834,925,2267,X,1547,791,269,5799,388,182164
Census Regions,East South Central,2014,2,4.69353,4.43398,652,659,X,761,288,164,2524,141,56924
Census Regions,West South Central,2014,2,7.00013,7.02647,1117,2121,X,1642,799,315,5994,216,85306
Census Regions,Mountain,2014,2,3.0694,3.0406,748,1039,X,984,454,273,3498,228,115043
Census Regions,Pacific,2014,2,4.20906,4.25959,477,593,X,694,337,170,2271,195,53315
Census Regions,New England,2014,3,1.67317,1.74284,260,185,X,313,69,34,861,158,49402
Census Regions,Mid-Atlantic,2014,3,2.97462,3.08428,1137,968,X,1545,369,178,4197,297,136077
Census Regions,East North Central,2014,3,2.45103,2.65977,738,689,X,805,336,188,2756,282,103618
Census Regions,West North Central,2014,3,3.00374,1.9188,296,318,X,419,107,60,1200,147,62539
Census Regions,South Atlantic,2014,3,2.73887,3.44839,925,2241,X,2103,865,284,6418,388,186116
Census Regions,East South Central,2014,3,4.03475,3.7111,556,558,X,836,197,140,2287,142,61626
Census Regions,West South Central,2014,3,5.81769,5.82241,972,1652,X,1689,532,223,5068,210,87043
Census Regions,Mountain,2014,3,2.88679,2.91367,693,924,X,985,400,338,3340,227,114632
Census Regions,Pacific,2014,3,4.0854,4.13502,430,556,X,822,274,161,2243,198,54244
Census Regions,New England,2014,4,1.87667,1.87731,244,160,X,394,59,32,889,160,47355
Census Regions,Mid-Atlantic,2014,4,2.99585,3.03517,1051,848,X,1344,289,156,3688,301,121509
Census Regions,East North Central,2014,4,2.5749,2.66889,703,530,X,902,259,151,2545,284,95358
Census Regions,West North Central,2014,4,2.9746,1.87457,243,301,X,469,106,41,1160,149,61881
Census Regions,South Atlantic,2014,4,2.88045,3.4616,899,2057,X,1731,733,297,5717,387,165155
Census Regions,East South Central,2014,4,3.85355,3.73026,636,392,X,737,198,113,2076,145,55653
Census Regions,West South Central,2014,4,5.34035,5.18113,901,1255,X,1414,401,178,4149,211,80079
Census Regions,Mountain,2014,4,2.69976,2.73554,689,758,X,931,337,250,2965,228,108388
Census Regions,Pacific,2014,4,4.44159,4.48691,512,517,X,936,234,114,2313,197,51550
Census Regions,New England,2014,5,2.03318,1.8238,251,155,X,504,62,32,1004,163,55050
Census Regions,Mid-Atlantic,2014,5,3.16886,2.81863,919,756,X,1558,292,120,3645,303,129318
Census Regions,East North Central,2014,5,2.19408,2.26308,557,495,X,738,229,124,2143,285,94694
Census Regions,West North Central,2014,5,2.62739,1.78739,230,270,X,457,73,36,1066,147,59640
Census Regions,South Atlantic,2014,5,2.6252,2.99407,784,1713,X,1572,640,247,4956,378,165527
Census Regions,East South Central,2014,5,3.23559,2.88052,453,335,X,657,158,115,1718,145,59642
Census Regions,West South Central,2014,5,5.23916,4.84052,900,1126,X,1402,377,203,4008,221,82801
Census Regions,Mountain,2014,5,2.48521,2.55262,643,716,X,981,324,214,2878,222,112747
Census Regions,Pacific,2014,5,3.70654,3.8043,396,465,X,845,248,112,2066,187,54307
Census Regions,New England,2014,6,2.24365,2.09386,259,149,X,527,59,42,1036,162,49478
Census Regions,Mid-Atlantic,2014,6,3.17729,2.78113,927,737,X,1466,312,135,3577,305,128617
Census Regions,East North Central,2014,6,2.01913,2.051,525,425,X,739,205,104,1998,290,97416
Census Regions,West North Central,2014,6,2.0718,1.34523,202,180,X,303,65,40,790,144,58726
Census Regions,South Atlantic,2014,6,2.27613,2.53925,602,1517,X,1335,568,186,4208,371,165718
Census Regions,East South Central,2014,6,2.9272,2.8733,415,325,X,626,151,109,1626,139,56590
Census Regions,West South Central,2014,6,4.63002,4.1772,788,1005,X,1161,377,189,3520,220,84267
Census Regions,Mountain,2014,6,2.20432,2.24818,602,554,X,821,281,200,2458,225,109333
Census Regions,Pacific,2014,6,3.36168,3.46032,409,386,X,733,224,120,1872,195,54099
Census Regions,New England,2014,7,1.75096,1.68162,215,137,X,445,47,24,868,165,51617
Census Regions,Mid-Atlantic,2014,7,2.79806,2.48087,788,626,X,1262,270,105,3051,303,122981
Census Regions,East North Central,2014,7,1.889,1.9385,566,402,X,692,173,113,1946,279,100387
Census Regions,West North Central,2014,7,1.72488,1.14445,201,169,X,252,57,24,703,145,61427
Census Regions,South Atlantic,2014,7,2.06421,2.51205,556,1248,X,1186,469,175,3634,372,144663
Census Regions,East South Central,2014,7,2.38298,2.30585,319,256,X,452,125,79,1231,140,53386
Census Regions,West South Central,2014,7,3.85654,3.56749,669,801,X,1084,263,161,2978,211,83476
Census Regions,Mountain,2014,7,2.00064,2.02965,544,515,X,705,239,200,2203,218,108541
Census Regions,Pacific,2014,7,3.02191,3.10841,352,316,X,639,186,88,1581,185,50862
Census Regions,New England,2014,8,1.78771,1.5355,188,140,X,300,56,18,702,164,45718
Census Regions,Mid-Atlantic,2014,8,2.21925,2.21291,859,628,X,1054,261,123,2925,309,132179
Census Regions,East North Central,2014,8,1.90573,1.97249,582,406,X,690,198,123,1999,281,101344
Census Regions,West North Central,2014,8,1.7443,1.15452,175,162,X,264,40,42,683,142,59159
Census Regions,South Atlantic,2014,8,1.68952,2.02666,553,1188,X,1174,426,161,3502,374,172797
Census Regions,East South Central,2014,8,1.70734,1.80927,332,223,X,385,90,59,1089,140,60190
Census Regions,West South Central,2014,8,3.8079,3.46369,675,826,X,1094,258,115,2968,209,85689
Census Regions,Mountain,2014,8,1.74361,1.78203,544,421,X,635,197,156,1953,224,109594
Census Regions,Pacific,2014,8,3.03211,3.06974,342,312,X,525,158,76,1413,182,46030
Census Regions,New England,2014,9,1.51318,1.29378,191,102,X,284,61,34,672,155,51941
Census Regions,Mid-Atlantic,2014,9,2.12527,1.98723,781,582,X,959,245,123,2690,304,135364
Census Regions,East North Central,2014,9,1.79996,1.88504,578,367,X,733,192,117,1987,279,105409
Census Regions,West North Central,2014,9,1.45336,0.91932,165,122,X,232,36,30,585,138,63634
Census Regions,South Atlantic,2014,9,1.50494,1.81788,504,1006,X,1125,327,147,3109,367,171023
Census Regions,East South Central,2014,9,1.63088,1.64067,288,169,X,401,85,72,1015,137,61865
Census Regions,West South Central,2014,9,3.66407,3.4257,645,710,X,978,225,132,2690,197,78524
Census Regions,Mountain,2014,9,1.57211,1.59421,492,372,X,648,154,155,1821,222,114226
Census Regions,Pacific,2014,9,2.58279,2.64764,309,261,X,515,180,80,1345,179,50800
Census Regions,New England,2014,10,1.53377,1.30422,164,84,X,328,40,32,648,148,49685
Census Regions,Mid-Atlantic,2014,10,2.093,2.27084,805,591,X,1224,254,113,2987,296,131537
Census Regions,East North Central,2014,10,1.69238,1.74522,521,366,X,603,177,94,1761,274,100904
Census Regions,West North Central,2014,10,1.43088,0.89745,183,99,X,207,32,32,553,139,61619
Census Regions,South Atlantic,2014,10,1.43566,1.71988,485,829,X,971,321,129,2735,369,159023
Census Regions,East South Central,2014,10,1.65231,1.75842,287,194,X,330,76,62,949,132,53969
Census Regions,West South Central,2014,10,3.5145,3.33674,664,747,X,884,226,122,2643,203,79209
Census Regions,Mountain,2014,10,1.52845,1.49197,397,321,X,536,173,134,1561,208,104627
Census Regions,Pacific,2014,10,2.35406,2.40161,269,241,X,492,131,74,1207,175,50258
Census Regions,New England,2014,11,1.35777,1.24036,188,92,X,207,34,24,545,153,43939
Census Regions,Mid-Atlantic,2014,11,2.26493,2.5938,854,688,X,1503,321,173,3539,280,136441
Census Regions,East North Central,2014,11,1.61768,1.77075,553,348,X,590,168,105,1764,270,99619
Census Regions,West North Central,2014,11,1.47006,0.85549,151,104,X,190,47,27,519,134,60667
Census Regions,South Atlantic,2014,11,1.26466,1.42309,470,757,X,777,286,118,2408,359,169209
Census Regions,East South Central,2014,11,1.20597,1.1055,216,102,X,189,41,30,578,128,52284
Census Regions,West South Central,2014,11,3.25216,2.87824,559,646,X,689,231,112,2237,199,77721
Census Regions,Mountain,2014,11,1.30422,1.35596,406,276,X,456,132,158,1428,212,105313
Census Regions,Pacific,2014,11,1.9829,2.06017,219,197,X,421,100,69,1006,169,48831
Census Regions,New England,2014,12,1.69082,1.38938,196,100,X,295,45,29,665,148,47863
Census Regions,Mid-Atlantic,2014,12,2.50758,3.17728,1128,849,X,1923,385,201,4486,295,141190
Census Regions,East North Central,2014,12,1.56484,1.63238,461,361,X,532,164,119,1637,271,100283
Census Regions,West North Central,2014,12,1.24834,0.738129,141,85,X,124,34,20,404,136,54733
